filename,width,height,class,xmin,ymin,xmax,ymax
hard_hat_workers311.png,416,416,head,310,147,327,166
hard_hat_workers312.png,416,415,helmet,145,162,162,185
hard_hat_workers313.png,416,415,helmet,344,188,398,242
hard_hat_workers314.png,416,416,helmet,158,124,207,192
hard_hat_workers315.png,416,416,helmet,289,257,326,296
hard_hat_workers315.png,416,416,helmet,147,157,181,191
hard_hat_workers315.png,416,416,helmet,212,198,249,235
hard_hat_workers315.png,416,416,helmet,108,255,137,285
hard_hat_workers315.png,416,416,helmet,288,394,326,415
hard_hat_workers315.png,416,416,helmet,107,405,137,415
hard_hat_workers316.png,416,416,helmet,252,170,296,217
hard_hat_workers316.png,416,416,helmet,133,107,172,147
hard_hat_workers316.png,416,416,helmet,132,0,172,32
hard_hat_workers317.png,416,415,helmet,231,209,244,229
hard_hat_workers317.png,416,415,helmet,245,203,263,227
hard_hat_workers317.png,416,415,helmet,270,218,282,234
hard_hat_workers317.png,416,415,helmet,309,212,328,235
hard_hat_workers318.png,416,415,helmet,255,80,309,146
hard_hat_workers318.png,416,415,helmet,195,102,235,152
hard_hat_workers318.png,416,415,helmet,255,0,310,59
hard_hat_workers318.png,416,415,helmet,195,0,236,37
hard_hat_workers319.png,416,415,helmet,149,99,210,184
hard_hat_workers319.png,416,415,helmet,148,0,210,50
hard_hat_workers320.png,416,415,helmet,141,77,265,238
hard_hat_workers320.png,416,415,helmet,141,0,266,62
hard_hat_workers321.png,416,416,head,128,148,154,180
hard_hat_workers321.png,416,416,head,223,168,248,199
hard_hat_workers321.png,416,416,head,300,164,324,194
hard_hat_workers321.png,416,416,head,179,158,202,187
hard_hat_workers321.png,416,416,head,205,159,222,186
hard_hat_workers321.png,416,416,head,44,161,67,187
hard_hat_workers321.png,416,416,head,104,155,124,179
hard_hat_workers321.png,416,416,head,34,159,48,181
hard_hat_workers322.png,416,416,helmet,228,146,285,212
hard_hat_workers322.png,416,416,person,139,157,297,376
hard_hat_workers323.png,416,416,helmet,172,136,214,182
hard_hat_workers324.png,416,415,helmet,55,111,82,170
hard_hat_workers324.png,416,415,head,230,93,287,173
hard_hat_workers324.png,416,415,head,341,122,392,185
hard_hat_workers324.png,416,415,head,74,83,153,178
hard_hat_workers324.png,416,415,helmet,54,0,82,28
hard_hat_workers324.png,416,415,head,229,0,287,46
hard_hat_workers324.png,416,415,head,340,0,392,17
hard_hat_workers324.png,416,415,head,73,0,153,56
hard_hat_workers325.png,416,415,helmet,241,181,261,203
hard_hat_workers326.png,416,415,helmet,92,193,112,218
hard_hat_workers326.png,416,415,helmet,148,190,172,214
hard_hat_workers327.png,416,415,head,61,183,89,210
hard_hat_workers327.png,416,415,head,101,168,120,194
hard_hat_workers327.png,416,415,head,128,170,143,192
hard_hat_workers327.png,416,415,head,118,171,130,194
hard_hat_workers327.png,416,415,head,155,168,171,192
hard_hat_workers327.png,416,415,helmet,210,167,229,190
hard_hat_workers327.png,416,415,helmet,232,169,243,188
hard_hat_workers327.png,416,415,head,261,169,276,191
hard_hat_workers327.png,416,415,head,237,171,251,189
hard_hat_workers327.png,416,415,head,183,166,197,186
hard_hat_workers327.png,416,415,head,271,165,284,185
hard_hat_workers328.png,416,416,helmet,48,156,89,208
hard_hat_workers328.png,416,416,helmet,83,164,118,213
hard_hat_workers328.png,416,416,helmet,154,162,190,207
hard_hat_workers328.png,416,416,helmet,130,167,160,206
hard_hat_workers328.png,416,416,helmet,192,157,226,202
hard_hat_workers328.png,416,416,helmet,385,173,412,207
hard_hat_workers329.png,416,415,helmet,298,130,360,199
hard_hat_workers329.png,416,415,helmet,164,93,217,164
hard_hat_workers329.png,416,415,helmet,289,171,393,293
hard_hat_workers329.png,416,415,helmet,184,112,256,186
hard_hat_workers329.png,416,415,helmet,7,100,174,271
hard_hat_workers329.png,416,415,helmet,117,215,234,334
hard_hat_workers329.png,416,415,helmet,163,0,217,46
hard_hat_workers329.png,416,415,helmet,184,0,257,27
hard_hat_workers329.png,416,415,helmet,6,0,174,39
hard_hat_workers329.png,416,415,helmet,116,358,234,414
hard_hat_workers330.png,416,415,helmet,236,85,323,174
hard_hat_workers330.png,416,415,helmet,235,0,323,54
hard_hat_workers331.png,416,415,helmet,302,130,321,153
hard_hat_workers331.png,416,415,helmet,142,167,154,183
hard_hat_workers332.png,416,415,helmet,165,165,231,251
hard_hat_workers333.png,416,415,helmet,203,129,229,164
hard_hat_workers333.png,416,415,helmet,260,126,283,159
hard_hat_workers333.png,416,415,helmet,129,137,150,162
hard_hat_workers333.png,416,415,helmet,80,139,101,164
hard_hat_workers333.png,416,415,helmet,282,119,324,165
hard_hat_workers333.png,416,415,helmet,203,17,229,52
hard_hat_workers333.png,416,415,helmet,260,22,283,55
hard_hat_workers333.png,416,415,helmet,129,19,150,44
hard_hat_workers333.png,416,415,helmet,80,17,101,42
hard_hat_workers333.png,416,415,helmet,282,15,324,61
hard_hat_workers334.png,416,415,helmet,141,66,265,214
hard_hat_workers334.png,416,415,helmet,141,0,266,47
hard_hat_workers335.png,416,416,helmet,165,74,272,173
hard_hat_workers335.png,416,416,helmet,47,159,71,187
hard_hat_workers335.png,416,416,helmet,84,159,106,186
hard_hat_workers335.png,416,416,helmet,86,98,100,112
hard_hat_workers335.png,416,416,helmet,164,0,272,73
hard_hat_workers335.png,416,416,helmet,86,34,100,48
hard_hat_workers336.png,416,416,helmet,273,125,306,161
hard_hat_workers336.png,416,416,helmet,243,179,272,214
hard_hat_workers336.png,416,416,helmet,334,150,368,178
hard_hat_workers336.png,416,416,helmet,272,0,306,14
hard_hat_workers337.png,416,415,helmet,238,131,273,155
hard_hat_workers338.png,416,416,helmet,298,148,330,185
hard_hat_workers338.png,416,416,helmet,55,121,95,164
hard_hat_workers338.png,416,416,helmet,128,131,161,174
hard_hat_workers338.png,416,416,helmet,227,137,262,181
hard_hat_workers338.png,416,416,helmet,17,117,50,157
hard_hat_workers338.png,416,416,helmet,298,0,331,19
hard_hat_workers338.png,416,416,helmet,55,3,95,46
hard_hat_workers338.png,416,416,helmet,127,0,161,36
hard_hat_workers338.png,416,416,helmet,226,0,262,30
hard_hat_workers338.png,416,416,helmet,17,9,50,49
hard_hat_workers339.png,416,416,helmet,123,183,149,209
hard_hat_workers339.png,416,416,helmet,199,160,227,197
hard_hat_workers340.png,416,415,helmet,187,102,265,219
hard_hat_workers340.png,416,415,helmet,187,0,266,37
hard_hat_workers341.png,416,415,helmet,218,178,252,212
hard_hat_workers342.png,416,415,helmet,120,116,151,158
hard_hat_workers342.png,416,415,helmet,209,129,233,153
hard_hat_workers342.png,416,415,helmet,294,109,311,128
hard_hat_workers342.png,416,415,helmet,119,0,151,23
hard_hat_workers342.png,416,415,helmet,209,0,234,10
hard_hat_workers342.png,416,415,helmet,294,11,311,30
hard_hat_workers343.png,416,415,helmet,288,103,369,187
hard_hat_workers343.png,416,415,helmet,287,0,369,36
hard_hat_workers344.png,416,416,helmet,111,138,168,215
hard_hat_workers344.png,416,416,helmet,247,127,296,199
hard_hat_workers345.png,416,415,helmet,167,149,194,177
hard_hat_workers346.png,416,416,helmet,9,101,69,175
hard_hat_workers346.png,416,416,helmet,176,127,210,176
hard_hat_workers346.png,416,416,helmet,307,127,341,172
hard_hat_workers346.png,416,416,helmet,350,130,389,175
hard_hat_workers346.png,416,416,helmet,152,139,171,168
hard_hat_workers346.png,416,416,helmet,265,129,288,162
hard_hat_workers346.png,416,416,helmet,297,142,311,170
hard_hat_workers346.png,416,416,helmet,238,140,257,167
hard_hat_workers346.png,416,416,head,81,150,97,173
hard_hat_workers346.png,416,416,helmet,56,153,72,181
hard_hat_workers346.png,416,416,head,397,139,414,170
hard_hat_workers346.png,416,416,helmet,9,0,70,34
hard_hat_workers347.png,416,415,helmet,124,135,203,230
hard_hat_workers348.png,416,416,helmet,76,190,112,230
hard_hat_workers348.png,416,416,helmet,175,169,207,207
hard_hat_workers348.png,416,416,helmet,245,199,289,252
hard_hat_workers348.png,416,416,helmet,274,188,297,222
hard_hat_workers348.png,416,416,helmet,309,174,335,208
hard_hat_workers348.png,416,416,helmet,341,180,357,232
hard_hat_workers348.png,416,416,helmet,2,190,38,230
hard_hat_workers348.png,416,416,helmet,380,174,406,208
hard_hat_workers348.png,416,416,helmet,358,180,374,232
hard_hat_workers349.png,416,415,helmet,199,71,270,158
hard_hat_workers349.png,416,415,helmet,327,76,404,159
hard_hat_workers349.png,416,415,helmet,198,0,270,68
hard_hat_workers349.png,416,415,helmet,326,0,404,63
hard_hat_workers350.png,416,415,helmet,294,189,315,217
hard_hat_workers350.png,416,415,helmet,168,177,189,201
hard_hat_workers350.png,416,415,helmet,201,182,220,204
hard_hat_workers350.png,416,415,helmet,213,187,230,208
hard_hat_workers350.png,416,415,helmet,245,187,267,210
hard_hat_workers351.png,416,415,head,191,175,206,196
hard_hat_workers351.png,416,415,head,23,166,46,191
hard_hat_workers351.png,416,415,head,81,172,101,196
hard_hat_workers351.png,416,415,head,73,172,86,190
hard_hat_workers351.png,416,415,head,109,168,126,191
hard_hat_workers351.png,416,415,head,120,178,136,197
hard_hat_workers351.png,416,415,head,139,179,156,202
hard_hat_workers351.png,416,415,head,156,181,170,201
hard_hat_workers351.png,416,415,head,260,173,283,197
hard_hat_workers351.png,416,415,head,391,182,405,201
hard_hat_workers351.png,416,415,head,383,185,394,202
hard_hat_workers351.png,416,415,head,334,185,353,206
hard_hat_workers351.png,416,415,head,296,178,313,199
hard_hat_workers352.png,416,416,helmet,388,171,414,203
hard_hat_workers352.png,416,416,helmet,272,208,294,229
hard_hat_workers352.png,416,416,helmet,332,219,357,241
hard_hat_workers352.png,416,416,helmet,250,224,266,243
hard_hat_workers352.png,416,416,helmet,195,230,210,247
hard_hat_workers352.png,416,416,helmet,174,222,192,241
hard_hat_workers352.png,416,416,helmet,226,229,244,248
hard_hat_workers352.png,416,416,helmet,148,216,164,233
hard_hat_workers353.png,416,415,helmet,134,115,213,209
hard_hat_workers353.png,416,415,helmet,133,0,213,24
hard_hat_workers354.png,416,415,helmet,36,98,110,197
hard_hat_workers355.png,415,416,helmet,103,81,158,150
hard_hat_workers355.png,415,416,helmet,243,96,295,166
hard_hat_workers355.png,415,416,helmet,0,80,36,150
hard_hat_workers355.png,415,416,helmet,397,96,414,167
hard_hat_workers356.png,415,416,helmet,133,268,158,292
hard_hat_workers356.png,415,416,helmet,0,268,6,293
hard_hat_workers357.png,416,415,helmet,113,137,188,210
hard_hat_workers357.png,416,415,helmet,233,180,271,219
hard_hat_workers357.png,416,415,helmet,287,181,300,196
hard_hat_workers357.png,416,415,helmet,316,151,328,165
hard_hat_workers358.png,416,416,helmet,248,269,280,320
hard_hat_workers358.png,416,416,helmet,201,186,218,201
hard_hat_workers358.png,416,416,helmet,197,172,211,186
hard_hat_workers359.png,416,415,helmet,215,94,355,245
hard_hat_workers359.png,416,415,helmet,215,0,356,77
hard_hat_workers360.png,416,416,helmet,292,247,316,277
hard_hat_workers360.png,416,416,helmet,225,200,241,221
hard_hat_workers360.png,416,416,helmet,248,193,264,212
hard_hat_workers360.png,416,416,head,4,255,22,274
hard_hat_workers360.png,416,416,head,42,253,61,274
hard_hat_workers360.png,416,416,head,72,234,90,252
hard_hat_workers360.png,416,416,head,165,155,176,166
hard_hat_workers360.png,416,416,head,149,215,163,230
hard_hat_workers360.png,416,416,head,337,190,352,206
hard_hat_workers360.png,416,416,head,98,221,112,235
hard_hat_workers360.png,416,416,head,82,213,97,229
hard_hat_workers360.png,416,416,head,126,216,141,233
hard_hat_workers360.png,416,416,head,110,204,127,219
hard_hat_workers360.png,416,416,head,168,207,185,221
hard_hat_workers360.png,416,416,head,153,193,169,210
hard_hat_workers360.png,416,416,head,181,185,195,199
hard_hat_workers360.png,416,416,head,227,170,241,186
hard_hat_workers360.png,416,416,head,269,159,282,173
hard_hat_workers360.png,416,416,head,135,206,148,223
hard_hat_workers360.png,416,416,head,78,142,88,155
hard_hat_workers361.png,416,415,helmet,274,286,287,301
hard_hat_workers361.png,416,415,helmet,231,279,244,295
hard_hat_workers361.png,416,415,helmet,246,280,259,295
hard_hat_workers362.png,416,415,helmet,300,170,328,205
hard_hat_workers362.png,416,415,helmet,140,194,167,226
hard_hat_workers362.png,416,415,helmet,381,181,395,196
hard_hat_workers363.png,416,416,helmet,242,192,264,216
hard_hat_workers364.png,416,415,helmet,188,206,210,232
hard_hat_workers365.png,416,416,helmet,207,169,243,216
hard_hat_workers365.png,416,416,helmet,116,103,156,144
hard_hat_workers365.png,416,416,helmet,136,183,154,202
hard_hat_workers365.png,416,416,helmet,116,0,157,22
hard_hat_workers366.png,416,415,helmet,100,218,127,244
hard_hat_workers366.png,416,415,helmet,53,235,73,251
hard_hat_workers366.png,416,415,helmet,173,220,190,243
hard_hat_workers366.png,416,415,helmet,183,229,197,252
hard_hat_workers366.png,416,415,helmet,201,236,216,252
hard_hat_workers366.png,416,415,helmet,229,232,242,252
hard_hat_workers366.png,416,415,helmet,241,241,253,256
hard_hat_workers366.png,416,415,helmet,143,247,158,262
hard_hat_workers367.png,416,415,head,184,122,240,192
hard_hat_workers367.png,416,415,head,184,0,241,17
hard_hat_workers368.png,416,415,helmet,205,175,229,198
hard_hat_workers369.png,416,415,helmet,113,98,172,169
hard_hat_workers369.png,416,415,helmet,216,119,280,188
hard_hat_workers369.png,416,415,helmet,112,0,172,41
hard_hat_workers369.png,416,415,helmet,216,0,281,20
hard_hat_workers370.png,416,416,helmet,215,156,293,238
hard_hat_workers370.png,416,416,helmet,238,101,276,150
hard_hat_workers370.png,416,416,helmet,320,63,414,160
hard_hat_workers370.png,416,416,helmet,153,122,206,192
hard_hat_workers370.png,416,416,helmet,282,86,334,153
hard_hat_workers370.png,416,416,helmet,238,0,277,26
hard_hat_workers370.png,416,416,helmet,320,0,415,64
hard_hat_workers370.png,416,416,helmet,282,0,335,41
hard_hat_workers371.png,416,415,helmet,197,77,251,150
hard_hat_workers371.png,416,415,helmet,197,0,252,62
hard_hat_workers372.png,416,416,helmet,149,53,254,139
hard_hat_workers372.png,416,416,helmet,337,56,385,95
hard_hat_workers372.png,416,416,helmet,148,0,254,52
hard_hat_workers372.png,416,416,helmet,337,10,385,49
hard_hat_workers373.png,416,416,helmet,256,116,309,170
hard_hat_workers373.png,416,416,helmet,155,115,201,173
hard_hat_workers374.png,415,416,helmet,168,51,242,153
hard_hat_workers375.png,416,416,helmet,52,99,110,173
hard_hat_workers375.png,416,416,helmet,263,179,296,214
hard_hat_workers375.png,416,416,head,261,208,295,239
hard_hat_workers375.png,416,416,helmet,52,0,111,56
hard_hat_workers376.png,416,416,helmet,47,260,74,286
hard_hat_workers376.png,416,416,helmet,154,301,179,325
hard_hat_workers376.png,416,416,helmet,112,242,138,273
hard_hat_workers376.png,416,416,helmet,8,185,32,208
hard_hat_workers376.png,416,416,helmet,152,187,170,209
hard_hat_workers376.png,416,416,helmet,150,247,178,276
hard_hat_workers376.png,416,416,head,38,209,62,235
hard_hat_workers376.png,416,416,head,81,297,107,323
hard_hat_workers376.png,416,416,head,196,243,220,260
hard_hat_workers376.png,416,416,helmet,47,382,74,408
hard_hat_workers376.png,416,416,helmet,154,343,179,367
hard_hat_workers376.png,416,416,helmet,112,395,139,415
hard_hat_workers376.png,416,416,helmet,150,392,179,415
hard_hat_workers376.png,416,416,head,81,345,107,371
hard_hat_workers376.png,416,416,head,196,408,221,415
hard_hat_workers377.png,416,415,helmet,108,78,195,186
hard_hat_workers377.png,416,415,helmet,107,0,195,65
hard_hat_workers378.png,416,415,helmet,159,158,192,203
hard_hat_workers378.png,416,415,helmet,178,134,209,168
hard_hat_workers379.png,416,416,helmet,139,74,267,227
hard_hat_workers380.png,415,416,helmet,256,32,300,86
hard_hat_workers381.png,416,415,helmet,134,189,149,209
hard_hat_workers381.png,416,415,helmet,179,187,198,211
hard_hat_workers381.png,416,415,helmet,204,177,218,203
hard_hat_workers381.png,416,415,helmet,224,190,237,213
hard_hat_workers381.png,416,415,helmet,259,197,275,216
hard_hat_workers381.png,416,415,helmet,276,183,291,202
hard_hat_workers381.png,416,415,helmet,316,187,333,208
hard_hat_workers382.png,416,416,head,124,183,153,215
hard_hat_workers382.png,416,416,head,245,161,283,203
hard_hat_workers382.png,416,416,head,88,188,117,221
hard_hat_workers382.png,416,416,head,219,179,248,213
hard_hat_workers382.png,416,416,head,196,178,224,212
hard_hat_workers382.png,416,416,head,309,182,335,211
hard_hat_workers383.png,416,416,head,334,136,378,185
hard_hat_workers383.png,416,416,head,53,135,80,164
hard_hat_workers383.png,416,416,head,324,135,348,169
hard_hat_workers383.png,416,416,head,158,140,182,167
hard_hat_workers383.png,416,416,head,203,160,221,185
hard_hat_workers383.png,416,416,head,236,158,254,178
hard_hat_workers383.png,416,416,head,259,166,276,185
hard_hat_workers383.png,416,416,head,273,155,289,181
hard_hat_workers384.png,416,416,helmet,243,216,259,233
hard_hat_workers384.png,416,416,helmet,308,217,325,234
hard_hat_workers384.png,416,416,helmet,297,184,311,202
hard_hat_workers385.png,416,415,helmet,103,136,130,170
hard_hat_workers385.png,416,415,helmet,334,113,357,153
hard_hat_workers385.png,416,415,helmet,260,106,302,155
hard_hat_workers385.png,416,415,head,179,106,210,149
hard_hat_workers385.png,416,415,helmet,324,117,339,151
hard_hat_workers385.png,416,415,helmet,225,141,241,162
hard_hat_workers385.png,416,415,helmet,103,22,130,56
hard_hat_workers385.png,416,415,helmet,334,39,357,79
hard_hat_workers385.png,416,415,helmet,260,38,302,87
hard_hat_workers385.png,416,415,head,179,44,210,87
hard_hat_workers385.png,416,415,helmet,324,41,339,75
hard_hat_workers385.png,416,415,helmet,225,31,241,52
hard_hat_workers386.png,416,416,helmet,193,62,262,126
hard_hat_workers387.png,416,415,helmet,74,224,96,253
hard_hat_workers387.png,416,415,helmet,156,210,203,247
hard_hat_workers387.png,416,415,helmet,11,149,95,232
hard_hat_workers387.png,416,415,helmet,74,369,96,398
hard_hat_workers387.png,416,415,helmet,156,375,203,412
hard_hat_workers387.png,416,415,helmet,11,0,96,62
hard_hat_workers387.png,416,415,helmet,11,389,96,414
hard_hat_workers388.png,416,416,helmet,122,218,132,234
hard_hat_workers388.png,416,416,helmet,133,228,147,242
hard_hat_workers388.png,416,416,helmet,333,224,350,245
hard_hat_workers388.png,416,416,helmet,133,406,148,415
hard_hat_workers388.png,416,416,helmet,332,403,350,415
hard_hat_workers389.png,416,415,helmet,163,204,177,220
hard_hat_workers389.png,416,415,helmet,196,207,209,223
hard_hat_workers389.png,416,415,helmet,279,268,300,293
hard_hat_workers389.png,416,415,helmet,353,249,377,278
hard_hat_workers389.png,416,415,helmet,278,399,300,414
hard_hat_workers390.png,416,416,head,54,127,89,166
hard_hat_workers390.png,416,416,head,247,101,293,150
hard_hat_workers390.png,416,416,head,363,69,413,144
hard_hat_workers390.png,416,416,head,151,107,187,147
hard_hat_workers390.png,416,416,head,207,121,234,155
hard_hat_workers390.png,416,416,head,363,0,414,36
hard_hat_workers391.png,416,415,helmet,190,108,267,193
hard_hat_workers391.png,416,415,helmet,189,0,267,33
hard_hat_workers392.png,416,415,helmet,179,70,278,176
hard_hat_workers392.png,416,415,person,149,69,371,301
hard_hat_workers392.png,416,415,helmet,178,0,278,69
hard_hat_workers392.png,416,415,person,149,0,372,70
hard_hat_workers393.png,416,416,helmet,137,230,151,247
hard_hat_workers393.png,416,416,helmet,31,236,42,248
hard_hat_workers393.png,416,416,helmet,269,134,281,149
hard_hat_workers393.png,416,416,helmet,92,239,106,252
hard_hat_workers393.png,416,416,helmet,269,0,282,11
hard_hat_workers394.png,416,416,helmet,212,180,236,209
hard_hat_workers394.png,416,416,helmet,141,179,165,208
hard_hat_workers394.png,416,416,helmet,249,192,271,216
hard_hat_workers394.png,416,416,head,94,187,118,214
hard_hat_workers394.png,416,416,helmet,272,187,284,206
hard_hat_workers394.png,416,416,helmet,323,188,335,205
hard_hat_workers394.png,416,416,helmet,344,182,358,200
hard_hat_workers394.png,416,416,head,384,190,397,205
hard_hat_workers395.png,416,416,helmet,22,70,73,110
hard_hat_workers395.png,416,416,helmet,279,139,303,171
hard_hat_workers395.png,416,416,head,88,82,114,118
hard_hat_workers395.png,416,416,head,177,110,229,168
hard_hat_workers395.png,416,416,head,235,142,254,166
hard_hat_workers395.png,416,416,helmet,22,28,73,68
hard_hat_workers395.png,416,416,head,88,20,114,56
hard_hat_workers395.png,416,416,head,177,0,230,29
hard_hat_workers396.png,416,416,helmet,236,135,287,189
hard_hat_workers397.png,416,415,helmet,45,128,120,211
hard_hat_workers397.png,416,415,helmet,44,0,120,23
hard_hat_workers398.png,416,415,helmet,184,268,192,278
hard_hat_workers398.png,416,415,helmet,242,202,267,233
hard_hat_workers398.png,416,415,helmet,34,257,43,268
hard_hat_workers398.png,416,415,helmet,114,272,122,282
hard_hat_workers398.png,416,415,helmet,59,265,65,273
hard_hat_workers398.png,416,415,helmet,114,410,123,414
hard_hat_workers399.png,416,415,helmet,95,110,117,128
hard_hat_workers399.png,416,415,helmet,281,122,301,143
hard_hat_workers400.png,416,415,helmet,43,200,79,251
hard_hat_workers400.png,416,415,helmet,94,207,130,252
hard_hat_workers401.png,416,416,helmet,111,97,163,161
hard_hat_workers401.png,416,416,helmet,281,93,337,163
hard_hat_workers402.png,416,415,helmet,317,108,360,152
hard_hat_workers402.png,416,415,helmet,248,135,280,176
hard_hat_workers402.png,416,415,helmet,165,144,214,194
hard_hat_workers402.png,416,415,helmet,64,146,108,186
hard_hat_workers402.png,416,415,helmet,316,0,360,41
hard_hat_workers402.png,416,415,helmet,248,0,281,14
hard_hat_workers403.png,416,416,helmet,227,271,263,321
hard_hat_workers403.png,416,416,helmet,126,128,152,167
hard_hat_workers403.png,416,416,helmet,227,370,264,415
hard_hat_workers403.png,416,416,helmet,126,0,153,11
hard_hat_workers404.png,416,415,helmet,148,93,222,177
hard_hat_workers404.png,416,415,helmet,148,0,223,46
hard_hat_workers405.png,416,416,helmet,37,256,57,275
hard_hat_workers405.png,416,416,helmet,175,258,189,274
hard_hat_workers405.png,416,416,helmet,87,170,96,184
hard_hat_workers406.png,416,415,helmet,93,104,178,150
hard_hat_workers406.png,416,415,helmet,93,56,178,102
hard_hat_workers407.png,415,416,helmet,219,231,274,292
hard_hat_workers407.png,415,416,helmet,126,204,178,280
hard_hat_workers407.png,415,416,helmet,159,235,213,296
hard_hat_workers407.png,415,416,helmet,0,204,13,281
hard_hat_workers408.png,416,416,helmet,21,149,70,207
hard_hat_workers408.png,416,416,helmet,80,182,104,209
hard_hat_workers408.png,416,416,helmet,143,85,172,121
hard_hat_workers408.png,416,416,helmet,209,181,233,216
hard_hat_workers408.png,416,416,helmet,224,129,247,156
hard_hat_workers408.png,416,416,head,266,120,302,150
hard_hat_workers408.png,416,416,helmet,142,0,172,20
hard_hat_workers409.png,416,415,helmet,121,72,239,168
hard_hat_workers409.png,416,415,helmet,121,0,240,67
hard_hat_workers410.png,416,416,helmet,121,103,156,151
hard_hat_workers410.png,416,416,helmet,183,99,236,168
hard_hat_workers411.png,415,416,helmet,122,97,196,179
hard_hat_workers411.png,415,416,helmet,0,97,17,180
hard_hat_workers412.png,416,415,helmet,31,173,88,225
hard_hat_workers412.png,416,415,helmet,117,193,133,212
hard_hat_workers412.png,416,415,helmet,156,207,169,221
hard_hat_workers412.png,416,415,helmet,101,194,115,213
hard_hat_workers412.png,416,415,helmet,80,196,94,213
hard_hat_workers412.png,416,415,helmet,168,233,181,247
hard_hat_workers413.png,416,415,helmet,10,154,26,170
hard_hat_workers413.png,416,415,helmet,102,157,118,175
hard_hat_workers413.png,416,415,helmet,338,128,364,162
hard_hat_workers413.png,416,415,helmet,406,124,415,163
hard_hat_workers413.png,416,415,helmet,277,141,298,172
hard_hat_workers413.png,416,415,helmet,295,139,314,167
hard_hat_workers413.png,416,415,helmet,234,138,256,170
hard_hat_workers413.png,416,415,helmet,255,140,270,166
hard_hat_workers413.png,416,415,helmet,195,145,215,171
hard_hat_workers413.png,416,415,helmet,128,160,138,176
hard_hat_workers413.png,416,415,helmet,139,167,153,185
hard_hat_workers413.png,416,415,helmet,141,149,154,167
hard_hat_workers413.png,416,415,helmet,155,160,171,181
hard_hat_workers413.png,416,415,helmet,172,145,193,171
hard_hat_workers413.png,416,415,helmet,215,145,229,169
hard_hat_workers413.png,416,415,helmet,338,0,365,11
hard_hat_workers413.png,416,415,helmet,405,0,415,15
hard_hat_workers414.png,416,416,head,316,191,353,235
hard_hat_workers414.png,416,416,head,283,180,309,212
hard_hat_workers414.png,416,416,head,75,185,99,219
hard_hat_workers414.png,416,416,head,265,141,289,167
hard_hat_workers414.png,416,416,head,198,174,220,202
hard_hat_workers414.png,416,416,head,98,179,119,212
hard_hat_workers414.png,416,416,head,122,181,145,210
hard_hat_workers415.png,415,416,helmet,184,225,204,245
hard_hat_workers415.png,415,416,helmet,207,150,227,166
hard_hat_workers416.png,416,415,helmet,71,168,91,192
hard_hat_workers416.png,416,415,helmet,309,170,327,191
hard_hat_workers416.png,416,415,helmet,44,160,65,185
hard_hat_workers416.png,416,415,helmet,115,165,131,188
hard_hat_workers416.png,416,415,helmet,149,168,166,191
hard_hat_workers416.png,416,415,helmet,167,174,180,192
hard_hat_workers416.png,416,415,helmet,194,176,205,191
hard_hat_workers416.png,416,415,helmet,205,168,219,188
hard_hat_workers416.png,416,415,helmet,222,171,232,192
hard_hat_workers416.png,416,415,helmet,231,166,247,189
hard_hat_workers416.png,416,415,helmet,246,173,260,193
hard_hat_workers416.png,416,415,helmet,271,170,288,192
hard_hat_workers416.png,416,415,helmet,291,170,308,191
hard_hat_workers417.png,416,415,helmet,158,149,222,227
hard_hat_workers417.png,416,415,helmet,272,106,354,200
hard_hat_workers417.png,416,415,helmet,272,0,355,33
hard_hat_workers418.png,416,415,helmet,225,246,246,267
hard_hat_workers418.png,416,415,helmet,386,255,409,277
hard_hat_workers418.png,416,415,helmet,46,235,64,255
hard_hat_workers418.png,416,415,helmet,140,195,156,210
hard_hat_workers418.png,416,415,helmet,94,188,107,202
hard_hat_workers418.png,416,415,helmet,23,197,35,211
hard_hat_workers418.png,416,415,helmet,149,221,160,231
hard_hat_workers418.png,416,415,helmet,212,173,222,185
hard_hat_workers418.png,416,415,helmet,198,169,210,181
hard_hat_workers418.png,416,415,helmet,307,166,324,180
hard_hat_workers418.png,416,415,helmet,36,169,48,178
hard_hat_workers418.png,416,415,helmet,50,162,62,173
hard_hat_workers418.png,416,415,helmet,75,156,83,165
hard_hat_workers418.png,416,415,head,57,247,71,262
hard_hat_workers418.png,416,415,helmet,104,175,113,185
hard_hat_workers419.png,416,415,helmet,215,128,282,202
hard_hat_workers420.png,416,415,helmet,264,66,356,143
hard_hat_workers420.png,416,415,helmet,104,72,205,168
hard_hat_workers420.png,416,415,helmet,214,209,325,323
hard_hat_workers420.png,416,415,helmet,214,86,256,137
hard_hat_workers420.png,416,415,helmet,136,214,196,273
hard_hat_workers420.png,416,415,helmet,264,0,357,59
hard_hat_workers420.png,416,415,helmet,103,0,205,53
hard_hat_workers420.png,416,415,helmet,213,383,325,414
hard_hat_workers420.png,416,415,helmet,214,0,257,39
hard_hat_workers421.png,416,416,head,14,168,43,196
hard_hat_workers421.png,416,416,head,109,179,131,204
hard_hat_workers421.png,416,416,head,80,180,99,200
hard_hat_workers421.png,416,416,head,149,184,172,208
hard_hat_workers421.png,416,416,head,209,188,223,204
hard_hat_workers421.png,416,416,head,279,190,293,206
hard_hat_workers421.png,416,416,head,310,190,325,209
hard_hat_workers421.png,416,416,head,328,196,346,215
hard_hat_workers421.png,416,416,head,378,195,397,214
hard_hat_workers422.png,416,415,helmet,226,86,328,221
hard_hat_workers422.png,416,415,helmet,260,120,409,319
